id,seasonNum,episodeNum,sceneNo,sceneStart,sceneEnd,location,subLocation,greensight,altLocation,warg,flashback
2349,6,3,12,0:22:45,0:23:06,Vaes Dothrak,,,,,
2350,6,3,13,0:23:06,0:25:21,Vaes Dothrak,,,,,
2351,6,3,14,0:25:21,0:29:02,Meereen,,,,,
2352,6,3,15,0:29:02,0:31:12,Meereen,,,,,
2353,6,3,16,0:31:12,0:32:25,Meereen,,,,,
2354,6,3,17,0:32:25,0:33:30,The Crownlands,King's Landing,,,,
2355,6,3,18,0:33:30,0:33:50,The Crownlands,King's Landing,,,,
2356,6,3,19,0:33:50,0:35:09,The Crownlands,King's Landing,,,,
2357,6,3,20,0:35:09,0:35:22,The Crownlands,King's Landing,,,,
2358,6,3,21,0:35:22,0:37:18,The Crownlands,King's Landing,,,,
2359,6,3,22,0:37:18,0:37:33,The Crownlands,King's Landing,,,,
2360,6,3,23,0:37:33,0:41:21,The Crownlands,King's Landing,,,,
2361,6,3,24,0:41:21,0:43:22,Braavos,,,,,
2362,6,3,25,0:43:22,0:43:42,Braavos,,,,,
2363,6,3,26,0:43:42,0:44:28,Braavos,,,,,
2364,6,3,27,0:44:28,0:44:47,Braavos,,,,,
2365,6,3,28,0:44:47,0:46:21,Braavos,,,,,
2366,6,3,29,0:46:21,0:46:31,The North,Winterfell,,,,
2367,6,3,30,0:46:31,0:48:31,The North,Winterfell,,,,
2368,6,3,31,0:48:31,0:49:20,The North,Winterfell,,,,
2369,6,3,32,0:49:20,0:49:47,The North,Winterfell,,,,
2370,6,3,33,0:49:47,0:50:06,The Wall,Castle Black,,,,
2371,6,3,34,0:50:06,0:50:28,The Wall,Castle Black,,,,
2372,6,3,35,0:50:28,0:53:00,The Wall,Castle Black,,,,
2373,6,3,36,0:53:00,0:53:33,The Wall,Castle Black,,,,
2374,6,3,37,0:53:33,0:54:13,The Wall,Castle Black,,,,
2375,6,4,1,0:05:08,0:06:15,The Wall,Castle Black,,,,
2376,6,4,2,0:06:15,0:06:47,The Wall,Castle Black,,,,
2377,6,4,3,0:06:47,0:07:37,The Wall,Castle Black,,,,
2378,6,4,4,0:07:37,0:10:37,The Wall,Castle Black,,,,
2379,6,4,5,0:10:37,0:11:26,The Wall,Castle Black,,,,
2380,6,4,6,0:11:26,0:12:16,The Wall,Castle Black,,,,
2381,6,4,7,0:12:16,0:12:35,The Vale,Runestone,,,,
2382,6,4,8,0:12:35,0:12:39,The Vale,Runestone,,,,
2383,6,4,9,0:12:39,0:15:20,The Vale,Runestone,,,,
2384,6,4,10,0:15:20,0:15:44,The Vale,Runestone,,,,
2385,6,4,11,0:15:44,0:15:53,The Vale,Runestone,,,,
2386,6,4,12,0:15:53,0:16:41,Meereen,,,,,
2387,6,4,13,0:16:41,0:19:31,Meereen,,,,,
2388,6,4,14,0:19:31,0:21:49,Meereen,,,,,
2389,6,4,15,0:21:49,0:22:57,Meereen,,,,,
2390,6,4,16,0:22:57,0:25:56,Vaes Dothrak,,,,,
2391,6,4,17,0:25:56,0:26:22,Vaes Dothrak,,,,,
2392,6,4,18,0:26:22,0:28:40,Vaes Dothrak,,,,,
2393,6,4,19,0:28:40,0:29:51,Vaes Dothrak,,,,,
2394,6,4,20,0:29:51,0:31:05,Vaes Dothrak,,,,,
2395,6,4,21,0:31:05,0:31:41,The Crownlands,King's Landing,,,,
2396,6,4,22,0:31:41,0:32:02,The Crownlands,King's Landing,,,,
2397,6,4,23,0:32:02,0:35:50,The Crownlands,King's Landing,,,,
2398,6,4,24,0:35:50,0:37:41,The Crownlands,King's Landing,,,,
2399,6,4,25,0:37:41,0:38:46,The Crownlands,King's Landing,,,,
2400,6,4,26,0:38:46,0:40:57,The Crownlands,King's Landing,,,,
2401,6,4,27,0:40:57,0:43:33,The Crownlands,King's Landing,,,,
2402,6,4,28,0:43:33,0:44:06,The Iron Islands,Pyke,,,,
2403,6,4,29,0:44:06,0:46:39,The Iron Islands,Pyke,,,,
2404,6,4,30,0:46:39,0:50:01,The North,Winterfell,,,,
2405,6,4,31,0:50:01,0:50:11,The Wall,Castle Black,,,,
2406,6,4,32,0:50:11,0:51:00,The Wall,Castle Black,,,,
2407,6,4,33,0:51:00,0:51:17,The Wall,Castle Black,,,,
2408,6,4,34,0:51:17,0:53:55,The Wall,Castle Black,,,,
2409,6,4,35,0:53:55,0:54:30,Vaes Dothrak,,,,,
2410,6,4,36,0:54:40,0:54:46,Vaes Dothrak,,,,,
2411,6,4,37,0:54:46,0:58:15,Vaes Dothrak,,,,,
2412,6,4,38,0:58:15,0:58:23,Vaes Dothrak,,,,,
2413,6,4,39,0:58:23,0:58:39,Vaes Dothrak,,,,,
2414,6,4,40,0:58:39,0:59:08,Vaes Dothrak,,,,,
2415,6,4,41,0:59:08,0:59:19,Vaes Dothrak,,,,,
2416,6,4,42,0:59:19,0:59:36,Vaes Dothrak,,,,,
2417,6,4,43,0:59:36,0:59:40,Vaes Dothrak,,,,,
2418,6,4,44,0:59:40,0:59:43,Vaes Dothrak,,,,,
2419,6,4,45,0:59:43,0:59:54,Vaes Dothrak,,,,,
2420,6,4,46,0:59:54,1:00:33,Vaes Dothrak,,,,,
2421,6,5,1,0:05:13,0:05:44,The Wall,Castle Black,,,,
2422,6,5,2,0:05:44,0:09:58,The Wall,Mole's Town,,,,
2423,6,5,3,0:09:58,0:11:27,Braavos,,,,,
2424,6,5,4,0:11:27,0:11:36,Braavos,,,,,
2425,6,5,5,0:11:36,0:13:20,Braavos,,,,,
2426,6,5,6,0:13:20,0:17:09,Braavos,,,,,
2427,6,5,7,0:17:09,0:18:05,Braavos,,,,,
2428,6,5,8,0:18:05,0:19:12,Braavos,,,,,
2429,6,5,9,0:19:12,0:19:22,North of the Wall,The Three-Eyed Raven,,,,
2430,6,5,10,0:19:22,0:19:32,North of the Wall,The Lands of Always Winter,,,,True
2431,6,5,11,0:19:32,0:19:35,North of the Wall,The Three-Eyed Raven,,,,
2432,6,5,12,0:19:35,0:19:41,North of the Wall,The Lands of Always Winter,,,,True
2433,6,5,13,0:19:41,0:19:43,North of the Wall,The Three-Eyed Raven,,,,
2434,6,5,14,0:19:43,0:19:49,North of the Wall,The Lands of Always Winter,,,,True
2435,6,5,15,0:19:49,0:19:54,North of the Wall,The Three-Eyed Raven,,,,
2436,6,5,16,0:19:54,0:20:15,North of the Wall,The Lands of Always Winter,,,,True
2437,6,5,17,0:20:15,0:20:17,North of the Wall,The Three-Eyed Raven,,,,
2438,6,5,18,0:20:17,0:20:37,North of the Wall,The Lands of Always Winter,,,,True
2439,6,5,19,0:20:37,0:21:12,North of the Wall,The Three-Eyed Raven,,,,
2440,6,5,20,0:21:12,0:23:40,The Iron Islands,Pyke,,,,
2441,6,5,21,0:23:40,0:26:52,The Iron Islands,Pyke,,,,
2442,6,5,22,0:26:52,0:27:00,The Iron Islands,Pyke,,,,
2443,6,5,23,0:27:00,0:27:05,The Iron Islands,Pyke,,,,
2444,6,5,24,0:27:05,0:27:09,The Iron Islands,Pyke,,,,
2445,6,5,25,0:27:09,0:27:22,The Iron Islands,Pyke,,,,
2446,6,5,26,0:27:22,0:27:29,The Iron Islands,Pyke,,,,
2447,6,5,27,0:27:29,0:27:32,The Iron Islands,Pyke,,,,
2448,6,5,28,0:27:32,0:27:43,The Iron Islands,Pyke,,,,
2449,6,5,29,0:27:43,0:27:48,The Iron Islands,Pyke,,,,
2450,6,5,30,0:27:48,0:29:26,The Iron Islands,Pyke,,,,
2451,6,5,31,0:29:26,0:30:12,The Iron Islands,Pyke,,,,
2452,6,5,32,0:30:12,0:32:52,Vaes Dothrak,,,,,
2453,6,5,33,0:32:52,0:33:24,Vaes Dothrak,,,,,
2454,6,5,34,0:33:24,0:34:33,Meereen,,,,,
2455,6,5,35,0:34:33,0:39:07,Meereen,,,,,
2456,6,5,36,0:39:07,0:40:10,North of the Wall,The Three-Eyed Raven,,,,
2457,6,5,37,0:40:10,0:42:04,North of the Wall,The Lands of Always Winter,True,,,
2458,6,5,38,0:42:04,0:42:26,North of the Wall,The Lands of Always Winter,True,,,
2459,6,5,39,0:42:26,0:43:14,North of the Wall,The Three-Eyed Raven,,,,
2460,6,5,40,0:43:14,0:45:45,The Wall,Castle Black,,,,
2461,6,5,41,0:45:45,0:46:58,The Wall,Castle Black,,,,
2462,6,5,42,0:46:58,0:47:33,The Wall,Castle Black,,,,
2463,6,5,43,0:47:33,0:48:06,The Wall,Castle Black,,,,
2464,6,5,44,0:48:06,0:48:27,The Wall,Castle Black,,,,
2465,6,5,45,0:48:27,0:48:51,The Wall,Castle Black,,,,
2466,6,5,46,0:48:51,0:49:43,North of the Wall,The Three-Eyed Raven,,,,
2467,6,5,47,0:49:43,0:50:28,North of the Wall,The Three-Eyed Raven,,,,
2468,6,5,48,0:50:28,0:50:33,North of the Wall,The Three-Eyed Raven,,,,
2469,6,5,49,0:50:33,0:50:44,North of the Wall,The Three-Eyed Raven,,,,
2470,6,5,50,0:50:44,0:50:57,The North,Winterfell,,,,True
2471,6,5,51,0:50:57,0:51:06,North of the Wall,The Three-Eyed Raven,,,,
2472,6,5,52,0:51:06,0:52:09,North of the Wall,The Three-Eyed Raven,,,,
2473,6,5,53,0:52:09,0:52:16,North of the Wall,The Three-Eyed Raven,,,,
2474,6,5,54,0:52:16,0:52:31,The North,Winterfell,,,,True
2475,6,5,55,0:52:31,0:53:21,North of the Wall,The Three-Eyed Raven,,,,
2476,6,5,56,0:53:21,0:53:26,The North,Winterfell,,,,True
2477,6,5,57,0:53:26,0:53:31,North of the Wall,The Three-Eyed Raven,,,,
2478,6,5,58,0:53:31,0:53:45,The North,Winterfell,,,,True
2479,6,5,59,0:53:45,0:54:27,North of the Wall,The Three-Eyed Raven,,,,
2480,6,5,60,0:54:27,0:54:33,North of the Wall,The Three-Eyed Raven,,,,
2481,6,5,61,0:54:33,0:54:46,North of the Wall,The Three-Eyed Raven,,,,
2482,6,5,62,0:54:46,0:55:06,North of the Wall,The Three-Eyed Raven,,,,
2483,6,5,63,0:55:06,0:55:10,The North,Winterfell,,,,True
2484,6,5,64,0:55:11,0:55:12,North of the Wall,The Three-Eyed Raven,,,,
2485,6,5,65,0:55:12,0:55:15,The North,Winterfell,,,,True
2486,6,5,66,0:55:15,0:55:16,North of the Wall,The Three-Eyed Raven,,,,
2487,6,5,67,0:55:16,0:55:20,The North,Winterfell,,,,True
2488,6,5,68,0:55:20,0:55:43,North of the Wall,The Three-Eyed Raven,,,,
2489,6,5,69,0:55:43,0:56:05,North of the Wall,The Three-Eyed Raven,,,,
2490,6,5,70,0:56:05,0:56:52,North of the Wall,The Three-Eyed Raven,,,,
2491,6,5,71,0:56:52,0:57:07,The North,Winterfell,,,,True
2492,6,5,72,0:57:07,0:57:20,North of the Wall,The Three-Eyed Raven,,,,
2493,6,5,73,0:57:20,0:57:29,The North,Winterfell,,,,True
2494,6,5,74,0:57:29,0:57:35,North of the Wall,The Three-Eyed Raven,,,,
2495,6,5,75,0:57:35,0:57:44,The North,Winterfell,,,,True
2496,6,5,76,0:57:44,0:58:14,North of the Wall,The Three-Eyed Raven,,,,
2497,6,5,77,0:58:14,0:58:17,The North,Winterfell,,,,True
2498,6,5,78,0:58:17,0:58:19,North of the Wall,The Three-Eyed Raven,,,,
2499,6,5,79,0:58:19,0:58:21,The North,Winterfell,,,,True
2500,6,5,80,0:58:21,0:58:23,North of the Wall,The Three-Eyed Raven,,,,
2501,6,5,81,0:58:23,0:58:29,The North,Winterfell,,,,True
2502,6,5,82,0:58:29,0:58:30,North of the Wall,The Three-Eyed Raven,,,,
2503,6,5,83,0:58:30,0:58:32,The North,Winterfell,,,,True
2504,6,5,84,0:58:32,0:58:35,North of the Wall,The Three-Eyed Raven,,,,
2505,6,5,85,0:58:35,0:58:44,The North,Winterfell,,,,True
2506,6,6,1,0:04:58,0:05:23,North of the Wall,Outside the Three-Eyed Raven,,,,
2507,6,6,2,0:05:23,0:05:30,North of the Wall,Outside the Three-Eyed Raven,,,,True
2508,6,6,3,0:05:30,0:05:47,North of the Wall,Outside the Three-Eyed Raven,,,,
2509,6,6,4,0:05:47,0:05:57,North of the Wall,Outside the Three-Eyed Raven,,,,True
2510,6,6,5,0:05:57,0:06:42,North of the Wall,Outside the Three-Eyed Raven,,,,
2511,6,6,6,0:06:42,0:06:48,North of the Wall,Outside the Three-Eyed Raven,,,,True
2512,6,6,7,0:06:48,0:06:50,North of the Wall,Outside the Three-Eyed Raven,,,,
2513,6,6,8,0:06:50,0:06:52,North of the Wall,Outside the Three-Eyed Raven,,,,True
2514,6,6,9,0:06:52,0:06:54,North of the Wall,Outside the Three-Eyed Raven,,,,
2515,6,6,10,0:06:54,0:07:00,North of the Wall,Outside the Three-Eyed Raven,,,,True
2516,6,6,11,0:07:00,0:07:33,North of the Wall,Outside the Three-Eyed Raven,,,,
2517,6,6,12,0:07:33,0:08:52,North of the Wall,Outside the Three-Eyed Raven,,,,
2518,6,6,13,0:08:52,0:09:00,The Reach,Horn Hill,,,,
2519,6,6,14,0:09:00,0:10:59,The Reach,Horn Hill,,,,
2520,6,6,15,0:10:59,0:11:11,The Reach,Horn Hill,,,,
2521,6,6,16,0:11:11,0:11:23,The Reach,Horn Hill,,,,
2522,6,6,17,0:11:23,0:13:18,The Reach,Horn Hill,,,,
2523,6,6,18,0:13:18,0:14:16,The Crownlands,King's Landing,,,,
2524,6,6,19,0:14:16,0:14:22,The Crownlands,King's Landing,,,,
2525,6,6,20,0:14:22,0:17:11,The Crownlands,King's Landing,,,,
2526,6,6,21,0:17:11,0:17:51,The Reach,Horn Hill,,,,
2527,6,6,22,0:17:51,0:23:51,The Reach,Horn Hill,,,,
2528,6,6,23,0:23:51,0:24:14,The Reach,Horn Hill,,,,
2529,6,6,24,0:24:14,0:25:32,The Reach,Horn Hill,,,,
2530,6,6,25,0:25:32,0:26:01,The Reach,Horn Hill,,,,
2531,6,6,26,0:26:01,0:26:46,The Reach,Horn Hill,,,,
2532,6,6,27,0:26:46,0:28:04,Braavos,,,,,
2533,6,6,28,0:28:04,0:29:31,Braavos,,,,,
2534,6,6,29,0:29:31,0:29:39,Braavos,,,,,
2535,6,6,30,0:29:39,0:29:53,Braavos,,,,,
2536,6,6,31,0:29:53,0:30:03,Braavos,,,,,
2537,6,6,32,0:30:03,0:30:08,Braavos,,,,,
2538,6,6,33,0:30:08,0:30:17,Braavos,,,,,
2539,6,6,34,0:30:17,0:30:23,Braavos,,,,,
2540,6,6,35,0:30:23,0:30:27,Braavos,,,,,
2541,6,6,36,0:30:27,0:30:31,Braavos,,,,,
2542,6,6,37,0:30:31,0:30:36,Braavos,,,,,
2543,6,6,38,0:30:36,0:30:43,Braavos,,,,,
2544,6,6,39,0:30:43,0:30:55,Braavos,,,,,
2545,6,6,40,0:30:55,0:32:40,Braavos,,,,,
2546,6,6,41,0:32:40,0:33:42,Braavos,,,,,
2547,6,6,42,0:33:42,0:33:59,Braavos,,,,,
2548,6,6,43,0:33:59,0:34:09,Braavos,,,,,
2549,6,6,44,0:34:09,0:34:27,Braavos,,,,,
2550,6,6,45,0:34:27,0:35:10,Braavos,,,,,
2551,6,6,46,0:35:10,0:35:30,Braavos,,,,,
2552,6,6,47,0:35:30,0:36:31,The Crownlands,King's Landing,,,,
2553,6,6,48,0:36:31,0:37:06,The Crownlands,King's Landing,,,,
2554,6,6,49,0:37:06,0:37:30,The Crownlands,King's Landing,,,,
2555,6,6,50,0:37:30,0:38:40,The Crownlands,King's Landing,,,,
2556,6,6,51,0:38:40,0:39:23,The Crownlands,King's Landing,,,,
2557,6,6,52,0:39:23,0:41:12,The Crownlands,King's Landing,,,,
2558,6,6,53,0:41:12,0:42:15,The Crownlands,King's Landing,,,,
2559,6,6,54,0:42:15,0:44:20,The Riverlands,The Twins,,,,
2560,6,6,55,0:44:20,0:44:35,The Riverlands,The Twins,,,,
2561,6,6,56,0:44:35,0:46:34,The Crownlands,King's Landing,,,,
2562,6,6,57,0:46:34,0:49:01,North of the Wall,Outside the Three-Eyed Raven,,,,
2563,6,6,58,0:49:01,0:50:24,The Dothraki Sea,,,,,
2564,6,6,59,0:50:24,0:51:09,The Dothraki Sea,,,,,
2565,6,6,60,0:51:09,0:53:04,The Dothraki Sea,,,,,
2566,6,7,1,0:03:02,0:03:39,The Riverlands,Village,,,,
2567,6,7,2,0:03:39,0:04:12,The Riverlands,Village,,,,
2568,6,7,3,0:04:12,0:04:44,The Riverlands,Village,,,,
2569,6,7,4,0:06:33,0:07:11,The Riverlands,Village,,,,
2570,6,7,5,0:07:11,0:07:19,The Riverlands,Village,,,,
2571,6,7,6,0:07:19,0:07:24,The Riverlands,Village,,,,
2572,6,7,7,0:07:24,0:07:29,The Riverlands,Village,,,,
2573,6,7,8,0:07:29,0:09:49,The Riverlands,Village,,,,
2574,6,7,9,0:09:49,0:12:38,The Crownlands,King's Landing,,,,
2575,6,7,10,0:12:38,0:14:55,The Crownlands,King's Landing,,,,
2576,6,7,11,0:14:55,0:15:10,The Crownlands,King's Landing,,,,
2577,6,7,12,0:15:10,0:17:20,The North,Stannis Baratheon's Camp,,,,
2578,6,7,13,0:17:20,0:17:55,The North,Stannis Baratheon's Camp,,,,
2579,6,7,14,0:17:55,0:18:13,The North,Stannis Baratheon's Camp,,,,
2580,6,7,15,0:18:13,0:20:23,The Crownlands,King's Landing,,,,
2581,6,7,16,0:20:23,0:20:28,The Riverlands,Riverrun,,,,
2582,6,7,17,0:20:28,0:22:00,The Riverlands,Riverrun,,,,
2583,6,7,18,0:22:00,0:22:20,The Riverlands,Riverrun,,,,
2584,6,7,19,0:22:20,0:22:32,The Riverlands,Riverrun,,,,
2585,6,7,20,0:22:32,0:22:47,The Riverlands,Riverrun,,,,
2586,6,7,21,0:22:47,0:23:49,The Riverlands,Riverrun,,,,
2587,6,7,22,0:23:49,0:25:15,The Riverlands,Riverrun,,,,
2588,6,7,23,0:25:15,0:25:35,The Riverlands,Riverrun,,,,
2589,6,7,24,0:25:35,0:25:41,The North,Bear Island,,,,
2590,6,7,25,0:25:41,0:30:56,The North,Bear Island,,,,
2591,6,7,26,0:30:56,0:31:54,The Riverlands,Riverrun,,,,
2592,6,7,27,0:31:54,0:34:26,The Riverlands,Riverrun,,,,
2593,6,7,28,0:34:26,0:36:55,The North,Deepwood Motte,,,,
2594,6,7,29,0:36:55,0:37:21,Volantis,,,,,
2595,6,7,30,0:37:21,0:38:05,Volantis,,,,,
2596,6,7,31,0:38:05,0:40:38,Volantis,,,,,
2597,6,7,32,0:40:38,0:41:53,The North,Stannis Baratheon's Camp,,,,
2598,6,7,33,0:41:53,0:42:16,The North,Stannis Baratheon's Camp,,,,
2599,6,7,34,0:42:16,0:42:26,The North,Stannis Baratheon's Camp,,,,
2600,6,7,35,0:42:26,0:42:57,The North,Stannis Baratheon's Camp,,,,
2601,6,7,36,0:42:57,0:44:57,The Riverlands,Village,,,,
2602,6,7,37,0:44:57,0:46:27,The Riverlands,Village,,,,
2603,6,7,38,0:46:27,0:47:40,The Riverlands,Village,,,,
2604,6,7,39,0:47:40,0:48:27,Braavos,,,,,
2605,6,7,40,0:48:27,0:48:41,Braavos,,,,,
2606,6,7,41,0:48:41,0:49:03,Braavos,,,,,
2607,6,7,42,0:49:03,0:49:23,Braavos,,,,,
2608,6,7,43,0:49:23,0:50:22,Braavos,,,,,
2609,6,7,44,0:50:22,0:50:50,The Riverlands,Village,,,,
2610,6,7,45,0:50:50,0:51:17,The Riverlands,Village,,,,
2611,6,7,46,0:51:17,0:51:48,The Riverlands,Village,,,,
2612,6,7,47,0:51:48,0:51:52,The Riverlands,Village,,,,
2613,6,8,1,0:06:05,0:07:32,Braavos,,,,,
2614,6,8,2,0:07:32,0:08:36,Braavos,,,,,
2615,6,8,3,0:08:36,0:11:45,Braavos,,,,,
2616,6,8,4,0:11:45,0:12:45,The Riverlands,Village,,,,
2617,6,8,5,0:12:45,0:12:58,The Riverlands,Village,,,,
2618,6,8,6,0:12:58,0:13:04,The Riverlands,Village,,,,
2619,6,8,7,0:13:04,0:13:26,The Riverlands,Village,,,,
2620,6,8,8,0:13:26,0:13:42,Meereen,,,,,
2621,6,8,9,0:13:42,0:14:19,Meereen,,,,,
2622,6,8,10,0:14:19,0:15:25,Meereen,,,,,
2623,6,8,11,0:15:25,0:16:03,The Crownlands,King's Landing,,,,
2624,6,8,12,0:16:03,0:18:04,The Crownlands,King's Landing,,,,
2625,6,8,13,0:18:04,0:18:24,The Riverlands,Riverrun,,,,
2626,6,8,14,0:18:24,0:18:47,The Riverlands,Riverrun,,,,
2627,6,8,15,0:18:47,0:20:39,The Riverlands,Riverrun,,,,
2628,6,8,16,0:20:39,0:24:08,The Riverlands,Riverrun,,,,
2629,6,8,17,0:24:08,0:26:19,The Riverlands,Riverrun,,,,
2630,6,8,18,0:26:19,0:26:41,The Crownlands,King's Landing,,,,
2631,6,8,19,0:26:41,0:27:41,The Crownlands,King's Landing,,,,
2632,6,8,20,0:27:41,0:29:05,The Crownlands,King's Landing,,,,
2633,6,8,21,0:29:05,0:29:24,The Crownlands,King's Landing,,,,
2634,6,8,22,0:29:24,0:29:51,The Crownlands,King's Landing,,,,
2635,6,8,23,0:29:51,0:33:57,Meereen,,,,,
2636,6,8,24,0:33:57,0:34:02,Meereen,,,,,
2637,6,8,25,0:34:02,0:34:14,Meereen,,,,,
2638,6,8,26,0:34:14,0:34:19,The Riverlands,Riverrun,,,,
2639,6,8,27,0:34:19,0:39:25,The Riverlands,Riverrun,,,,
2640,6,8,28,0:39:25,0:39:56,The Riverlands,Riverrun,,,,
2641,6,8,29,0:39:56,0:41:13,The Riverlands,Riverrun,,,,
2642,6,8,30,0:41:13,0:41:21,The Riverlands,Riverrun,,,,
2643,6,8,31,0:41:21,0:41:25,The Riverlands,Riverrun,,,,
2644,6,8,32,0:41:25,0:42:08,The Riverlands,Riverrun,,,,
2645,6,8,33,0:42:08,0:42:30,The Riverlands,Riverrun,,,,
2646,6,8,34,0:42:30,0:42:58,The Riverlands,Riverrun,,,,
2647,6,8,35,0:42:58,0:43:23,The Riverlands,Riverrun,,,,
2648,6,8,36,0:43:23,0:43:44,The Riverlands,Riverrun,,,,
2649,6,8,37,0:43:44,0:44:07,The Riverlands,Riverrun,,,,
2650,6,8,38,0:44:07,0:44:14,The Riverlands,Riverrun,,,,
2651,6,8,39,0:44:14,0:45:05,The Riverlands,Riverrun,,,,
2652,6,8,40,0:45:05,0:45:24,The Riverlands,Riverrun,,,,
2653,6,8,41,0:45:24,0:45:52,The Riverlands,Riverrun,,,,
2654,6,8,42,0:45:52,0:46:43,The Riverlands,Riverrun,,,,
2655,6,8,43,0:46:43,0:47:10,Meereen,,,,,
2656,6,8,44,0:47:10,0:48:13,Meereen,,,,,
2657,6,8,45,0:48:13,0:48:25,Meereen,,,,,
2658,6,8,46,0:48:25,0:51:07,The Riverlands,Forest,,,,
2659,6,8,47,0:51:07,0:53:07,The Riverlands,Forest,,,,
2660,6,8,48,0:53:07,0:53:48,Braavos,,,,,
2661,6,8,49,0:53:48,0:53:59,Braavos,,,,,
2662,6,8,50,0:53:59,0:54:23,Braavos,,,,,
2663,6,8,51,0:54:23,0:59:00,Braavos,,,,,
2664,6,8,52,0:59:00,1:00:05,Braavos,,,,,
2665,6,8,53,1:00:05,1:01:08,Braavos,,,,,
2666,6,9,1,0:04:43,0:05:03,Meereen,,,,,
2667,6,9,2,0:05:03,0:05:17,Meereen,,,,,
2668,6,9,3,0:05:17,0:07:26,Meereen,,,,,
2669,6,9,4,0:07:26,0:08:50,Meereen,,,,,
2670,6,9,5,0:08:50,0:09:34,Meereen,,,,,
2671,6,9,6,0:09:34,0:09:44,Meereen,,,,,
2672,6,9,7,0:09:44,0:09:52,Meereen,,,,,
2673,6,9,8,0:09:52,0:10:14,Meereen,,,,,
2674,6,9,9,0:10:14,0:10:40,Meereen,,,,,
2675,6,9,10,0:10:40,0:10:47,Meereen,,,,,
2676,6,9,11,0:10:47,0:12:03,Meereen,,,,,
2677,6,9,12,0:12:03,0:13:24,Meereen,,,,,
2678,6,9,13,0:13:24,0:14:06,Meereen,,,,,
2679,6,9,14,0:14:06,0:14:21,The North,Outside Winterfell,,,,
2680,6,9,15,0:14:21,0:17:30,The North,Outside Winterfell,,,,
2681,6,9,16,0:17:26,0:17:31,The North,Outside Winterfell,,,,
2682,6,9,17,0:17:31,0:17:55,The North,Outside Winterfell,,,,
2683,6,9,18,0:17:55,0:18:54,The North,Outside Winterfell,,,,
2684,6,9,19,0:18:54,0:20:24,The North,Stannis Baratheon's Camp,,,,
2685,6,9,20,0:20:24,0:23:19,The North,Stannis Baratheon's Camp,,,,
2686,6,9,21,0:23:19,0:23:29,The North,Stannis Baratheon's Camp,,,,
2687,6,9,22,0:23:29,0:25:22,The North,Stannis Baratheon's Camp,,,,
2688,6,9,23,0:25:22,0:25:27,The North,Stannis Baratheon's Camp,,,,
2689,6,9,24,0:25:27,0:27:24,The North,Stannis Baratheon's Camp,,,,
2690,6,9,25,0:27:24,0:28:52,The North,Stannis Baratheon's Camp,,,,
2691,6,9,26,0:28:52,0:32:56,Meereen,,,,,
2692,6,9,27,0:32:56,0:33:12,The North,Outside Winterfell,,,,
2693,6,9,28,0:33:12,0:33:35,The North,Outside Winterfell,,,,
2694,6,9,29,0:33:35,0:34:12,The North,Outside Winterfell,,,,
2695,6,9,30,0:34:12,0:34:52,The North,Outside Winterfell,,,,
2696,6,9,31,0:34:52,0:35:15,The North,Outside Winterfell,,,,
2697,6,9,32,0:35:15,0:36:01,The North,Outside Winterfell,,,,
2698,6,9,33,0:36:01,0:36:17,The North,Outside Winterfell,,,,
2699,6,9,34,0:36:17,0:36:57,The North,Outside Winterfell,,,,
2700,6,9,35,0:36:57,0:37:11,The North,Outside Winterfell,,,,
2701,6,9,36,0:37:11,0:38:38,The North,Outside Winterfell,,,,
2702,6,9,37,0:38:38,0:39:25,The North,Outside Winterfell,,,,
2703,6,9,38,0:39:25,0:40:26,The North,Outside Winterfell,,,,
2704,6,9,39,0:40:26,0:41:10,The North,Outside Winterfell,,,,
2705,6,9,40,0:41:10,0:41:17,The North,Outside Winterfell,,,,
2706,6,9,41,0:41:17,0:41:47,The North,Outside Winterfell,,,,
2707,6,9,42,0:41:47,0:42:45,The North,Outside Winterfell,,,,
2708,6,9,43,0:42:45,0:42:54,The North,Outside Winterfell,,,,
2709,6,9,44,0:42:54,0:43:03,The North,Outside Winterfell,,,,
2710,6,9,45,0:43:03,0:43:41,The North,Outside Winterfell,,,,
2711,6,9,46,0:43:41,0:43:51,The North,Outside Winterfell,,,,
2712,6,9,47,0:43:51,0:44:07,The North,Outside Winterfell,,,,
2713,6,9,48,0:44:07,0:44:32,The North,Outside Winterfell,,,,
2714,6,9,49,0:44:32,0:46:51,The North,Outside Winterfell,,,,
2715,6,9,50,0:46:51,0:47:05,The North,Outside Winterfell,,,,
2716,6,9,51,0:47:05,0:47:38,The North,Outside Winterfell,,,,
2717,6,9,52,0:47:38,0:47:54,The North,Outside Winterfell,,,,
2718,6,9,53,0:47:54,0:49:57,The North,Outside Winterfell,,,,
2719,6,9,54,0:49:57,0:50:37,The North,Outside Winterfell,,,,
2720,6,9,55,0:50:37,0:51:06,The North,Outside Winterfell,,,,
2721,6,9,56,0:51:06,0:51:14,The North,Outside Winterfell,,,,
2722,6,9,57,0:51:14,0:51:28,The North,Outside Winterfell,,,,
2723,6,9,58,0:51:28,0:52:11,The North,Outside Winterfell,,,,
2724,6,9,59,0:52:11,0:52:36,The North,Outside Winterfell,,,,
2725,6,9,60,0:52:36,0:53:10,The North,Winterfell,,,,
2726,6,9,61,0:53:10,0:53:16,The North,Winterfell,,,,
